date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:30	1036/1036	---M--	200	added ('OK')	image/webp	etag:%22690cdb32-40c%22	https://lionheart-education.com/wp-content/uploads/2025/11/Black-cover-669x815.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/Black-cover-669x815.webp	(from https://lionheart-education.com/about-lionheart/our-team/)
16:07:31	51352/51352	---M--	200	added ('OK')	image/webp	etag:%2269284d02-c898%22	https://lionheart-education.com/wp-content/uploads/2025/11/221116georgia053-2-1-669x815.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/221116georgia053-2-1-669x815.webp	(from https://lionheart-education.com/about-lionheart/our-team/)
16:07:31	58576/58576	---M--	200	added ('OK')	image/webp	etag:%2269284d6d-e4d0%22	https://lionheart-education.com/wp-content/uploads/2025/11/Lisa-Jain-669x815.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/Lisa-Jain-669x815.webp	(from https://lionheart-education.com/about-lionheart/our-team/)
16:07:31	73364/73364	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Feb%202026%2016:07:30%20GMT	https://lionheart-education.com/team/tanya-jamil/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/team/tanya-jamil/index.html	(from https://lionheart-education.com/about-lionheart/our-team/)
16:07:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:30%20GMT	https://lionheart-education.com/contact	C:/My%20Web%20Sites/lionheart/lionheart-education.com/contact	(from https://lionheart-education.com/about-lionheart/our-team/)
16:07:32	191/191	---MCZ	200	added ('OK')	text/css	etag:W/%226937e3e5-bf%22	https://lionheart-education.com/wp-content/cache/perfmatters/lionheart-education.com/css/page-1445.used.css?ver=1765270501	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/cache/perfmatters/lionheart-education.com/css/page-1445.used427a.css	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:32	72071/72071	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Feb%202026%2016:07:30%20GMT	https://lionheart-education.com/team/dicky-broadhurst/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/team/dicky-broadhurst/index.html	(from https://lionheart-education.com/about-lionheart/our-team/)
16:07:32	2667/2667	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2016:07:31%20GMT	https://lionheart-education.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flionheart-education.com%2Fabout-lionheart%2Fuk-families%2F	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-json/oembed/1.0/embedcc83.json	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:32	71768/71768	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Feb%202026%2016:07:31%20GMT	https://lionheart-education.com/team/hannah-chambers/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/team/hannah-chambers/index.html	(from https://lionheart-education.com/about-lionheart/our-team/)
16:07:32	72090/72090	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Feb%202026%2016:07:31%20GMT	https://lionheart-education.com/team/georgia-hearn-chef/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/team/georgia-hearn-chef/index.html	(from https://lionheart-education.com/about-lionheart/our-team/)
16:07:32	2864/2864	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Feb%202026%2016:07:31%20GMT	https://lionheart-education.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flionheart-education.com%2Fabout-lionheart%2Fuk-families%2F&format=xml	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-json/oembed/1.0/embeda380	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:33	71742/71742	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Feb%202026%2016:07:31%20GMT	https://lionheart-education.com/team/lisa-jain/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/team/lisa-jain/index.html	(from https://lionheart-education.com/about-lionheart/our-team/)
16:07:33	368946/368946	---M--	200	added ('OK')	image/webp	etag:%22695d18c3-5a132%22	https://lionheart-education.com/wp-content/uploads/2026/01/wenwu0137_A_black_front_door_with_white_trim_a_classic_house_in_864f4be0-5083-4c5c-b748-e1aa12dc8749-1-1280x1548.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2026/01/wenwu0137_A_black_front_door_with_white_trim_a_classic_house_in_864f4be0-5083-4c5c-b748-e1aa12dc8749-1-1280x1548.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:33	108906/108906	---M--	200	added ('OK')	image/webp	etag:%22695d18c3-1a96a%22	https://lionheart-education.com/wp-content/uploads/2026/01/wenwu0137_A_black_front_door_with_white_trim_a_classic_house_in_864f4be0-5083-4c5c-b748-e1aa12dc8749-1-669x815.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2026/01/wenwu0137_A_black_front_door_with_white_trim_a_classic_house_in_864f4be0-5083-4c5c-b748-e1aa12dc8749-1-669x815.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:32%20GMT	https://lionheart-education.com/contact	C:/My%20Web%20Sites/lionheart/lionheart-education.com/contact	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:33	557468/557468	---M--	200	added ('OK')	image/webp	etag:%22691ce3cf-8819c%22	https://lionheart-education.com/wp-content/uploads/2025/11/u9591313265_family_holding_hands_walking_through_a_daisy_meadow_8fc62cc9-1a23-4698-b3e4-87883e64f1b3-2560x1280.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/u9591313265_family_holding_hands_walking_through_a_daisy_meadow_8fc62cc9-1a23-4698-b3e4-87883e64f1b3-2560x1280.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:33	79904/79904	---M--	200	added ('OK')	image/webp	etag:%22691778d0-13820%22	https://lionheart-education.com/wp-content/uploads/2025/11/datrysiadmedia_12703_Soft-focus_lifestyle_photography_of_a_comp_5af5c320-863e-4792-8ffb-1ea2f68b13c4.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/datrysiadmedia_12703_Soft-focus_lifestyle_photography_of_a_comp_5af5c320-863e-4792-8ffb-1ea2f68b13c4.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:34	184864/184864	---M--	200	added ('OK')	image/webp	etag:%226931d9b6-2d220%22	https://lionheart-education.com/wp-content/uploads/2025/12/FemmeFragile_photography_of_high_school_students_in_modern_scho_002c2a08-dacd-4c9d-a7a2-31b814d4f37c-1-2560x1280.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/12/FemmeFragile_photography_of_high_school_students_in_modern_scho_002c2a08-dacd-4c9d-a7a2-31b814d4f37c-1-2560x1280.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:34	2758/2758	---M--	200	added ('OK')	image/webp	etag:%22691cf13c-ac6%22	https://lionheart-education.com/wp-content/uploads/2025/11/oly080925_a_person_walking_in_front_of_an_olive_green_wardrobe__348faf8f-f181-4e82-be3f-c1edb9abd344-150x150.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/oly080925_a_person_walking_in_front_of_an_olive_green_wardrobe__348faf8f-f181-4e82-be3f-c1edb9abd344-150x150.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:33%20GMT	https://lionheart-education.com/education-crisis-management/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/education-crisis-management/index.html	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:34	44440/44440	---M--	200	added ('OK')	image/webp	etag:%22691cf13c-ad98%22	https://lionheart-education.com/wp-content/uploads/2025/11/oly080925_a_person_walking_in_front_of_an_olive_green_wardrobe__348faf8f-f181-4e82-be3f-c1edb9abd344-2560x1280.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/oly080925_a_person_walking_in_front_of_an_olive_green_wardrobe__348faf8f-f181-4e82-be3f-c1edb9abd344-2560x1280.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:34	12302/12302	---M--	200	added ('OK')	image/webp	etag:%226915ee90-300e%22	https://lionheart-education.com/wp-content/uploads/2025/11/pexels-brettjordan-29637458-150x150.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/pexels-brettjordan-29637458-150x150.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:35	269986/269986	---M--	200	added ('OK')	image/webp	etag:%226915ee94-41ea2%22	https://lionheart-education.com/wp-content/uploads/2025/11/pexels-brettjordan-29637458-2560x1280.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/pexels-brettjordan-29637458-2560x1280.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:35	6708/6708	---M--	200	added ('OK')	image/webp	etag:%226931e0b8-1a34%22	https://lionheart-education.com/wp-content/uploads/2025/12/rakers599_A_photograph_of_the_historic_university_building_feat_b5a984d1-96de-4c38-86a2-0133d8c42b61-1-150x150.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/12/rakers599_A_photograph_of_the_historic_university_building_feat_b5a984d1-96de-4c38-86a2-0133d8c42b61-1-150x150.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:34%20GMT	https://lionheart-education.com/specialist-support-school-exclusion/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/specialist-support-school-exclusion/index.html	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:35	439368/439368	---M--	200	added ('OK')	image/webp	etag:%226931e0ba-6b448%22	https://lionheart-education.com/wp-content/uploads/2025/12/rakers599_A_photograph_of_the_historic_university_building_feat_b5a984d1-96de-4c38-86a2-0133d8c42b61-1-2560x1280.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/12/rakers599_A_photograph_of_the_historic_university_building_feat_b5a984d1-96de-4c38-86a2-0133d8c42b61-1-2560x1280.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:36	75888/75888	---M--	200	added ('OK')	image/webp	etag:%226901bf68-12870%22	https://lionheart-education.com/wp-content/uploads/2025/10/u2554752938_teenager_receiving_tutoring._Interior_of_a_Chelse_86bd60ff-9537-4d73-a6fd-b044273af8d3_2-669x815.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/10/u2554752938_teenager_receiving_tutoring._Interior_of_a_Chelse_86bd60ff-9537-4d73-a6fd-b044273af8d3_2-669x815.webp	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:36	191/191	---MCZ	200	added ('OK')	text/css	etag:W/%226937eab1-bf%22	https://lionheart-education.com/wp-content/cache/perfmatters/lionheart-education.com/css/page-1459.used.css?ver=1765272241	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/cache/perfmatters/lionheart-education.com/css/page-1459.used46fa.css	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:35%20GMT	https://lionheart-education.com/specialist-support-behavioural-issues/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/specialist-support-behavioural-issues/index.html	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:35%20GMT	https://lionheart-education.com/relocation-support/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/relocation-support/index.html	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:36	2720/2720	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2016:07:35%20GMT	https://lionheart-education.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flionheart-education.com%2Fabout-lionheart%2Finternational-families%2F	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-json/oembed/1.0/embed7d09.json	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:36%20GMT	https://lionheart-education.com/special-educational-needs-and-disabilities-send/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/special-educational-needs-and-disabilities-send/index.html	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:37	2915/2915	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Feb%202026%2016:07:36%20GMT	https://lionheart-education.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flionheart-education.com%2Fabout-lionheart%2Finternational-families%2F&format=xml	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-json/oembed/1.0/embedeb72	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:37	58100/58100	---M--	200	added ('OK')	image/webp	etag:%22691cefb9-e2f4%22	https://lionheart-education.com/wp-content/uploads/2025/11/shrinkpeach_minimalism_styleUpscale_city_street_lined_with_high_0e5cc97c-d28f-4127-8630-e82f6eb80ce0-1280x717.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/shrinkpeach_minimalism_styleUpscale_city_street_lined_with_high_0e5cc97c-d28f-4127-8630-e82f6eb80ce0-1280x717.webp	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:36%20GMT	https://lionheart-education.com/specialist-support-autism-spectrum-disorder/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/specialist-support-autism-spectrum-disorder/index.html	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:37	34412/34412	---M--	200	added ('OK')	image/webp	etag:%22691cefb9-866c%22	https://lionheart-education.com/wp-content/uploads/2025/11/shrinkpeach_minimalism_styleUpscale_city_street_lined_with_high_0e5cc97c-d28f-4127-8630-e82f6eb80ce0-669x815.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/shrinkpeach_minimalism_styleUpscale_city_street_lined_with_high_0e5cc97c-d28f-4127-8630-e82f6eb80ce0-669x815.webp	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:36%20GMT	https://lionheart-education.com/contact	C:/My%20Web%20Sites/lionheart/lionheart-education.com/contact	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:37	395458/395458	---M--	200	added ('OK')	image/webp	etag:%2269174d06-608c2%22	https://lionheart-education.com/wp-content/uploads/2025/11/u8622133879_cinnematic_still_of_a_univeristy_campus_in_Boston_p_9515b638-5e1f-408b-9848-7de65cf80249-2560x1280.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/u8622133879_cinnematic_still_of_a_univeristy_campus_in_Boston_p_9515b638-5e1f-408b-9848-7de65cf80249-2560x1280.webp	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:38	89086/89086	---M--	200	added ('OK')	image/webp	etag:%22691cf610-15bfe%22	https://lionheart-education.com/wp-content/uploads/2025/11/u2554752938_candid_moment_of_a_happy_younger_twelve_year_old__55e68028-247c-4788-8e71-5e21ebfeda50_2.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/11/u2554752938_candid_moment_of_a_happy_younger_twelve_year_old__55e68028-247c-4788-8e71-5e21ebfeda50_2.webp	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:38	6696/6696	---M--	200	added ('OK')	image/webp	etag:%2269552f23-1a28%22	https://lionheart-education.com/wp-content/uploads/2025/12/samedgokce_hyper-realistic_photograph_bright_and_cozy_modern_li_ce690fa4-74a8-456d-9773-5c7c43bdfb86-150x150.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/12/samedgokce_hyper-realistic_photograph_bright_and_cozy_modern_li_ce690fa4-74a8-456d-9773-5c7c43bdfb86-150x150.webp	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:37%20GMT	https://lionheart-education.com/specialist-support-adhd-add/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/specialist-support-adhd-add/index.html	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:38	243906/243906	---M--	200	added ('OK')	image/webp	etag:%2269552f25-3b8c2%22	https://lionheart-education.com/wp-content/uploads/2025/12/samedgokce_hyper-realistic_photograph_bright_and_cozy_modern_li_ce690fa4-74a8-456d-9773-5c7c43bdfb86-2560x1280.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/12/samedgokce_hyper-realistic_photograph_bright_and_cozy_modern_li_ce690fa4-74a8-456d-9773-5c7c43bdfb86-2560x1280.webp	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:38	4378/4378	---M--	200	added ('OK')	image/webp	etag:%226901bf69-111a%22	https://lionheart-education.com/wp-content/uploads/2025/09/u2554752938_black_and_white_photograph_father_in_late_30s_and_874ab6ed-d40d-479e-8668-096916051ffe_1-150x150.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/09/u2554752938_black_and_white_photograph_father_in_late_30s_and_874ab6ed-d40d-479e-8668-096916051ffe_1-150x150.webp	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:40	171658/171658	---M--	200	added ('OK')	image/webp	etag:%226901bf69-29e8a%22	https://lionheart-education.com/wp-content/uploads/2025/09/u2554752938_black_and_white_photograph_father_in_late_30s_and_874ab6ed-d40d-479e-8668-096916051ffe_1.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/09/u2554752938_black_and_white_photograph_father_in_late_30s_and_874ab6ed-d40d-479e-8668-096916051ffe_1.webp	(from https://lionheart-education.com/about-lionheart/international-families/)
16:07:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:38%20GMT	https://lionheart-education.com/specialist-support-ehcp/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/specialist-support-ehcp/index.html	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:38%20GMT	https://lionheart-education.com/school-placement/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/school-placement/index.html	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:38%20GMT	https://lionheart-education.com/specialist-support-mental-health-disorders/	C:/My%20Web%20Sites/lionheart/lionheart-education.com/specialist-support-mental-health-disorders/index.html	(from https://lionheart-education.com/about-lionheart/uk-families/)
16:07:40	191/191	---MCZ	200	added ('OK')	text/css	etag:W/%226937f163-bf%22	https://lionheart-education.com/wp-content/cache/perfmatters/lionheart-education.com/css/page-1463.used.css?ver=1765273955	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/cache/perfmatters/lionheart-education.com/css/page-1463.usedfa25.css	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:40	2700/2700	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2016:07:39%20GMT	https://lionheart-education.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flionheart-education.com%2Fabout-lionheart%2Flocal-authorities%2F	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-json/oembed/1.0/embed4c88.json	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:40	2895/2895	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Feb%202026%2016:07:40%20GMT	https://lionheart-education.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flionheart-education.com%2Fabout-lionheart%2Flocal-authorities%2F&format=xml	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-json/oembed/1.0/embed3ef3	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:41	122156/122156	---M--	200	added ('OK')	image/webp	etag:%226935d184-1dd2c%22	https://lionheart-education.com/wp-content/uploads/2025/12/tommy123454321_photo_of_co-worker_office_space_some_people_work_e8bd6524-4d6e-4aa0-9cf8-e4d6c8fc53f6-1280x640.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/12/tommy123454321_photo_of_co-worker_office_space_some_people_work_e8bd6524-4d6e-4aa0-9cf8-e4d6c8fc53f6-1280x640.webp	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:41	73332/73332	---M--	200	added ('OK')	image/webp	etag:%226935d184-11e74%22	https://lionheart-education.com/wp-content/uploads/2025/12/tommy123454321_photo_of_co-worker_office_space_some_people_work_e8bd6524-4d6e-4aa0-9cf8-e4d6c8fc53f6-669x815.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/12/tommy123454321_photo_of_co-worker_office_space_some_people_work_e8bd6524-4d6e-4aa0-9cf8-e4d6c8fc53f6-669x815.webp	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:40%20GMT	https://lionheart-education.com/contact	C:/My%20Web%20Sites/lionheart/lionheart-education.com/contact	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:41	20794/20794	---M--	200	added ('OK')	image/webp	etag:%226901bf68-513a%22	https://lionheart-education.com/wp-content/uploads/2025/10/u2554752938_Candid_photograph_of_a_teacher_taking_a_phone_cal_ebf48e90-ee55-4ff2-a19a-fa3b84ede932_1.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/10/u2554752938_Candid_photograph_of_a_teacher_taking_a_phone_cal_ebf48e90-ee55-4ff2-a19a-fa3b84ede932_1.webp	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:42	17288/17288	---M--	200	added ('OK')	image/webp	etag:%226901bf68-4388%22	https://lionheart-education.com/wp-content/uploads/2025/10/u2554752938_Candid_photograph_of_a_happy_teacher_with_their_s_7cfafbf4-59a6-4c51-afe2-8dc6f3e33ef0_1.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/10/u2554752938_Candid_photograph_of_a_happy_teacher_with_their_s_7cfafbf4-59a6-4c51-afe2-8dc6f3e33ef0_1.webp	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:42	70418/70418	---M--	200	added ('OK')	image/webp	etag:%226935d3d9-11312%22	https://lionheart-education.com/wp-content/uploads/2025/12/u2554752938_candid_moment_of_two_teenage_friends_laughing_and_7d97885d-461b-404e-ab28-f04cac257b07_2-2560x1280.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/12/u2554752938_candid_moment_of_two_teenage_friends_laughing_and_7d97885d-461b-404e-ab28-f04cac257b07_2-2560x1280.webp	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:41%20GMT	https://lionheart-education.com/lionheart-school	C:/My%20Web%20Sites/lionheart/lionheart-education.com/lionheart-school	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:42	5050/5050	---M--	200	added ('OK')	image/webp	etag:%2269321b46-13ba%22	https://lionheart-education.com/wp-content/uploads/2025/12/u2554752938_Abstract_blurred_image_out-of-focus_dreamy_backgr_1f6eb313-ebd6-433e-8305-d036317c3581_2-669x380.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2025/12/u2554752938_Abstract_blurred_image_out-of-focus_dreamy_backgr_1f6eb313-ebd6-433e-8305-d036317c3581_2-669x380.webp	(from https://lionheart-education.com/about-lionheart/local-authorities/)
16:07:43	191/191	---MCZ	200	added ('OK')	text/css	etag:W/%22695d1aab-bf%22	https://lionheart-education.com/wp-content/cache/perfmatters/lionheart-education.com/css/page-2100.used.css?ver=1767709355	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/cache/perfmatters/lionheart-education.com/css/page-2100.used5df5.css	(from https://lionheart-education.com/about-lionheart/for-athletes-young-professionals/)
16:07:43	2796/2796	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2016:07:42%20GMT	https://lionheart-education.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flionheart-education.com%2Fabout-lionheart%2Ffor-athletes-young-professionals%2F	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-json/oembed/1.0/embed0b0d.json	(from https://lionheart-education.com/about-lionheart/for-athletes-young-professionals/)
16:07:43	2993/2993	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Feb%202026%2016:07:42%20GMT	https://lionheart-education.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flionheart-education.com%2Fabout-lionheart%2Ffor-athletes-young-professionals%2F&format=xml	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-json/oembed/1.0/embed2195	(from https://lionheart-education.com/about-lionheart/for-athletes-young-professionals/)
16:07:43	123336/123336	---M--	200	added ('OK')	image/webp	etag:%22695d129b-1e1c8%22	https://lionheart-education.com/wp-content/uploads/2026/01/pexels-arthur-swiffen-172080999-15214393-1280x1919.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2026/01/pexels-arthur-swiffen-172080999-15214393-1280x1919.webp	(from https://lionheart-education.com/about-lionheart/for-athletes-young-professionals/)
16:07:43	54762/54762	---M--	200	added ('OK')	image/webp	etag:%22695d129c-d5ea%22	https://lionheart-education.com/wp-content/uploads/2026/01/pexels-arthur-swiffen-172080999-15214393-669x815.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2026/01/pexels-arthur-swiffen-172080999-15214393-669x815.webp	(from https://lionheart-education.com/about-lionheart/for-athletes-young-professionals/)
16:07:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2016:07:43%20GMT	https://lionheart-education.com/contact	C:/My%20Web%20Sites/lionheart/lionheart-education.com/contact	(from https://lionheart-education.com/about-lionheart/for-athletes-young-professionals/)
16:07:44	15770/15770	---M--	200	added ('OK')	image/webp	etag:%22695cfc8a-3d9a%22	https://lionheart-education.com/wp-content/uploads/2026/01/Go-kart-illustration-431x431.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2026/01/Go-kart-illustration-431x431.webp	(from https://lionheart-education.com/about-lionheart/for-athletes-young-professionals/)
16:07:44	19808/19808	---M--	200	added ('OK')	image/webp	etag:%22695cff6a-4d60%22	https://lionheart-education.com/wp-content/uploads/2026/01/Jazz-musicians-431x431.webp	C:/My%20Web%20Sites/lionheart/lionheart-education.com/wp-content/uploads/2026/01/Jazz-musicians-431x431.webp	(from https://lionheart-education.com/about-lionheart/for-athletes-young-professionals/)
